Date,Open,High,Low,Close 
2001-12-04,359,362,359,362
2001-12-05,370,370,370,370
2001-12-06,380,386,380,386
2001-12-07,405,415,405,415
2001-12-10,415,423,415,423
2001-12-11,407,407,403,403
2001-12-12,387,387,383,383
2001-12-13,383,390,383,390
2001-12-14,403,403,400,400
2001-12-17,405,405,405,405
2001-12-18,400,406,400,406
2001-12-19,401,401,400,400
2001-12-20,400,400,394,394
2001-12-21,400,408,400,408
2001-12-24,413,413,408,408
2001-12-27,437,437,437,437
2001-12-28,436,440,436,440
2001-12-31,440,440,440,440
2002-01-02,440,440,434,434
2002-01-03,437,437,435,435
2002-01-04,425,425,425,425
2002-01-07,422,422,422,422
2002-01-08,429,429,429,429
2002-01-09,433,433,433,433
2002-01-10,435,435,435,435
2002-01-11,432,432,432,432
2002-01-14,435,435,435,435
2002-01-15,419,419,413,413
2002-01-16,415,420,415,420
2002-01-17,422,422,422,422
2002-01-18,417,422,417,422
2002-01-21,407,407,400,400
2002-01-22,400,400,398,398
2002-01-23,398,398,395,395
2002-01-24,385,385,382,382
2002-01-25,380,385,380,385
2002-01-28,385,388,385,388
2002-01-29,375,375,365,365
2002-01-30,370,371,370,371
2002-01-31,370,370,370,370
2002-02-01,367,367,367,367
2002-02-04,368,368,368,368
2002-02-05,365,366,365,366
2002-02-06,372,374,372,374
2002-02-07,375,376,375,376
2002-02-08,378,378,373,373
2002-02-11,375,375,370,370
2002-02-12,368,368,365,365
2002-02-13,375,383,375,383
2002-02-14,388,388,388,388
2002-02-15,383,383,380,380
2002-02-18,378,378,375,375
2002-02-19,374,376,374,376
2002-02-20,375,375,375,375
2002-02-21,370,370,370,370
2002-02-22,370,373,370,373
2002-02-25,372,372,372,372
2002-02-26,374,377,374,377
2002-02-27,383,383,378,378
2002-02-28,378,378,377,377
2002-03-01,373,373,370,370
2002-03-04,375,375,370,370
2002-03-05,370,370,368,368
2002-03-06,360,360,360,360
2002-03-07,361,364,361,364
2002-03-08,370,374,370,374
2002-03-11,372,374,372,374
2002-03-12,370,370,370,370
2002-03-13,370,370,367,367
2002-03-14,365,368,365,368
2002-03-15,370,370,370,370
2002-03-18,372,372,372,372
2002-03-19,376,379,376,379
2002-03-20,380,380,377,377
2002-03-21,378,378,378,378
2002-03-22,378,378,378,378
2002-03-25,380,389,380,389
2002-03-26,390,393,390,393
2002-03-27,390,390,385,385
2002-03-28,388,388,386,386
2002-04-02,392,392,389,389
2002-04-03,381,381,379,379
2002-04-04,368,368,366,366
2002-04-05,368,368,366,366
2002-04-08,362,362,362,362
2002-04-09,364,365,364,365
2002-04-10,365,368,365,368
2002-04-11,372,372,372,372
2002-04-12,374,374,372,372
2002-04-15,372,372,372,372
2002-04-16,368,368,368,368
2002-04-17,370,370,369,369
2002-04-18,374,376,374,376
2002-04-19,372,372,372,372
2002-04-22,370,370,370,370
2002-04-23,370,370,368,368
2002-04-24,372,372,370,370
2002-04-25,368,368,368,368
2002-04-26,365,365,365,365
2002-04-29,365,365,363,363
2002-04-30,362,362,360,360
2002-05-01,355,355,352,352
2002-05-02,354,354,349,349
2002-05-03,350,352,350,352
2002-05-07,355,356,355,356
2002-05-08,357,357,357,357
2002-05-09,353,353,353,353
2002-05-10,350,352,350,352
2002-05-13,354,354,354,354
2002-05-14,353,355,353,355
2002-05-15,358,358,357,357
2002-05-16,362,368,362,368
2002-05-17,366,368,366,368
2002-05-20,374,377,374,377
2002-05-21,378,378,372,372
2002-05-22,364,364,357,357
2002-05-23,355,355,354,354
2002-05-24,355,355,352,352
2002-05-27,348,350,348,350
2002-05-28,351,353,351,353
2002-05-29,355,355,355,355
2002-05-30,354,354,351,351
2002-05-31,350,350,348,348
2002-06-05,348,348,348,348
2002-06-06,350,351,350,351
2002-06-07,356,356,352,352
2002-06-10,346,346,346,346
2002-06-11,343,343,343,343
2002-06-12,340,340,340,340
2002-06-13,335,335,335,335
2002-06-14,333,336,333,336
2002-06-17,333,336,333,336
2002-06-18,334.5,335,334.5,335
2002-06-19,336,337,336,337
2002-06-20,336,336,332,332
2002-06-21,330,330,330,330
2002-06-24,325,325,325,325
2002-06-25,323,324,323,324
2002-06-26,320,320,318,318
2002-06-27,320,320,318,318
2002-06-28,318,321,318,321
2002-07-01,318,318,316,316
2002-07-02,316,319,316,319
2002-07-03,321,322,321,322
2002-07-05,320,321,320,321
2002-07-08,322,323,322,323
2002-07-09,322,324,322,324
2002-07-10,324,324,324,324
2002-07-11,324,324,323,323
2002-07-12,324,324,322,322
2002-07-15,318,320,318,320
2002-07-16,322,323,322,323
2002-07-17,324,324,323,323
2002-07-18,323,323,323,323
2002-07-19,325,325,324,324
2002-07-22,322,322,322,322
2002-07-23,320,320,318,318
2002-07-24,320,324,320,324
2002-07-25,325,327,325,327
2002-07-26,330,330,330,330
2002-07-29,332,332,332,332
2002-07-30,324,324,321,321
2002-07-31,322,322,322,322
2002-08-01,318,318,318,318
2002-08-02,318,318,318,318
2002-08-05,318,320,318,320
2002-08-06,320,320,320,320
2002-08-07,318,320,318,320
2002-08-08,320,322,320,322
2002-08-09,320,322,320,322
2002-08-12,324,324,322,322
2002-08-13,324,324,322,322
2002-08-14,321,323,321,323
2002-08-15,321,321,320,320
2002-08-16,319,319,319,319
2002-08-19,320,320,320,320
2002-08-20,320,322,320,322
2002-08-21,320,320,320,320
2002-08-22,319,320,319,320
2002-08-23,320,321,320,321
2002-08-27,330,342,330,342
2002-08-28,362,365,362,365
2002-08-29,345,345,338,338
2002-08-30,336,336,330,330
2002-09-02,325,325,325,325
2002-09-03,320,321,320,321
2002-09-04,324,324,323,323
2002-09-05,322,325,322,325
2002-09-06,325,331,325,331
2002-09-09,330,334,330,334
2002-09-10,330,334,330,334
2002-09-11,328,330,328,330
2002-09-12,330,330,330,330
2002-09-13,333,336,333,336
2002-09-16,334,336,334,336
2002-09-17,333,335,333,335
2002-09-18,335,335,334,334
2002-09-19,330,333,330,333
2002-09-20,333,333,330,330
2002-09-23,331,331,328,328
2002-09-24,328,328,328,328
2002-09-25,325,325,324,324
2002-09-26,322,322,320,320
2002-09-27,318,318,316,316
2002-09-30,315,318,315,318
2002-10-01,319,319,318,318
2002-10-02,319,321,319,321
2002-10-03,321,321,319,319
2002-10-04,315,315,314,314
2002-10-07,315,315,312,312
2002-10-08,313,315,313,315
2002-10-09,316,320,316,320
2002-10-10,322,322,322,322
2002-10-11,320,320,320,320
2002-10-14,319,320,319,320
2002-10-15,318,319,318,319
2002-10-16,319,320,319,320
2002-10-17,320,320,319,319
2002-10-18,319,319,319,319
2002-10-21,319,321,319,321
2002-10-22,321,321,320,320
2002-10-23,318,320,318,320
2002-10-24,310,310,308,308
2002-10-25,311,311,311,311
2002-10-28,310,311,310,311
2002-10-29,313,314,313,314
2002-10-30,313,313,312,312
2002-10-31,311,311,311,311
2002-11-01,309,309,309,309
2002-11-04,308,311,308,311
2002-11-05,312,314,312,314
2002-11-06,311,311,311,311
2002-11-07,308,308,308,308
2002-11-08,305,305,300,300
2002-11-11,297,297,288,288
2002-11-12,286,286,286,286
2002-11-13,284,284,284,284
2002-11-14,288,288,288,288
2002-11-15,290,292,290,292
2002-11-18,286,286,282,282
2002-11-19,273,275,273,275
2002-11-20,275,275,275,275
2002-11-21,275,277,275,277
2002-11-22,278,278,275,275
2002-11-25,261,262,261,262
2002-11-26,264,266,264,266
2002-11-27,266,266,265,265
2002-11-28,265,265,263,263
2002-11-29,261,262,261,262
2002-12-02,262,262,262,262
2002-12-03,262,262,262,262
2002-12-04,260,260,255,255
2002-12-05,252,252,248,248
2002-12-06,246,248,246,248
2002-12-09,249,249,248,248
2002-12-10,247,247,247,247
2002-12-11,245,245,243,243
2002-12-12,243,243,243,243
2002-12-13,242,242,239,239
2002-12-16,235,235,233,233
2002-12-17,237,237,236,236
2002-12-18,240,243,240,243
2002-12-19,243,243,240,240
2002-12-20,234,234,226,226
2002-12-23,222,222,222,222
2002-12-24,230,230,222,222
2002-12-27,235,236,235,236
2002-12-30,236,236,236,236
2002-12-31,233,236,233,236
2003-01-02,234,237,234,237
2003-01-03,238,238,236,236
2003-01-06,239,240,239,240
2003-01-07,240,240,240,240
2003-01-08,240,250,240,250
2003-01-09,257,258,257,258
2003-01-10,263,267,263,267
2003-01-13,266,266,262,262
2003-01-14,242,247,242,247
2003-01-15,247,247,246,246
2003-01-16,245,246,245,246
2003-01-17,254,259,254,259
2003-01-20,260,260,260,260
